business_id,industry,region,month,monthly_revenue,cash_outflow,burn_rate,churn_rate,lead_time_days,headcount,cash_flow_flag,churn_flag,lead_time_flag,risk_score
SMB-06291,Retail,Southeast,2024-07,61295.8,62224.89,0.0152,0.1108,11.4,4,0,0,0,7.88
SMB-06291,Retail,Southeast,2024-08,63660.39,47920.21,-0.2473,0.1058,29.2,3,0,0,0,0.55
SMB-06291,Retail,Southeast,2024-09,59799.1,61743.15,0.0325,0.097,44.5,3,0,0,1,19.36
SMB-06291,Retail,Southeast,2024-10,64961.04,64916.56,-0.0007,0.0395,28.3,4,0,0,0,10.57
SMB-06291,Retail,Southeast,2024-11,82609.52,79070.8,-0.0428,0.0668,11.9,5,0,0,0,3.83
SMB-06291,Retail,Southeast,2024-12,77785.73,75249,-0.0326,0.081,43.4,4,0,0,1,15.25
SMB-06292,Food & Beverage,Midwest,2023-01,26213.12,30030.81,0.1456,0.0792,31.8,2,1,0,1,20.24
SMB-06292,Food & Beverage,Midwest,2023-02,28229.81,26020.33,-0.0783,0.0311,28.3,1,0,0,0,6.45
SMB-06292,Food & Beverage,Midwest,2023-03,31900.99,33674.7,0.0556,0.0874,4,2,0,0,0,6.73
SMB-06292,Food & Beverage,Midwest,2023-04,29539.99,33031.67,0.1182,0.0647,35.1,1,1,0,1,19.55
SMB-06292,Food & Beverage,Midwest,2023-05,36216.53,29582.04,-0.1832,0.0493,,1,0,0,0,0.37
SMB-06292,Food & Beverage,Midwest,2023-06,32466.1,30588.5,-0.0578,0.0683,20.3,2,0,0,0,5.94
SMB-06292,Food & Beverage,Midwest,2023-07,34903.68,34501.95,-0.0115,0.0561,,2,0,0,0,3.86
SMB-06292,Food & Beverage,Midwest,2023-08,37252.08,31068.83,-0.166,0.0488,24.4,1,0,0,0,1.29
SMB-06292,Food & Beverage,Midwest,2023-09,33662.56,25919.66,-0.23,0.0939,18.6,2,0,0,0,0
SMB-06292,Food & Beverage,Midwest,2023-10,33119.28,29856.82,-0.0985,0.0256,35.7,2,0,0,1,7.73
SMB-06292,Food & Beverage,Midwest,2023-11,39441.84,31830.45,-0.193,0.0068,43.7,2,0,0,1,5.14
SMB-06292,Food & Beverage,Midwest,2023-12,45319.55,42751.47,-0.0567,0.0424,34.1,2,0,0,1,9.82
SMB-06292,Food & Beverage,Midwest,2024-01,27795.05,23058.04,-0.1704,0.0556,15.1,1,0,0,0,0
SMB-06292,Food & Beverage,Midwest,2024-02,28236.53,30395.32,0.0765,0.0841,34.6,2,0,0,1,17.86
SMB-06292,Food & Beverage,Midwest,2024-03,30905.08,31587.48,0.0221,0.101,10.4,2,0,0,0,7.59
SMB-06292,Food & Beverage,Midwest,2024-04,34572.66,30580.29,-0.1155,0.0333,25.3,2,0,0,0,3.68
SMB-06292,Food & Beverage,Midwest,2024-05,37081.95,32213.22,-0.1313,0.0783,9,1,0,0,0,0
SMB-06292,Food & Beverage,Midwest,2024-06,38046.1,42916.91,0.128,0.1553,44.5,1,1,1,1,25.91
SMB-06292,Food & Beverage,Midwest,2024-07,36715.41,30733.78,-0.1629,0.0936,15.6,2,0,0,0,0
SMB-06292,Food & Beverage,Midwest,2024-08,36301.58,41460.24,0.1421,0.1428,32.1,1,1,0,1,22.1
SMB-06292,Food & Beverage,Midwest,2024-09,33369.05,31797.4,-0.0471,0.0563,43.9,2,0,0,1,13.96
SMB-06292,Food & Beverage,Midwest,2024-10,42448.57,36832.28,-0.1323,0.0536,39,1,0,0,1,8
SMB-06292,Food & Beverage,Midwest,2024-11,47369.22,51205.85,0.081,0.0813,37.2,1,0,0,1,18.87
SMB-06292,Food & Beverage,Midwest,2024-12,52219.98,49293.25,-0.056,0.0596,20,3,0,0,0,5.67
SMB-06293,Education,Southeast,2023-01,48967.7,40504.84,-0.1728,0.087,18.1,4,0,0,0,0.02
SMB-06293,Education,Southeast,2023-02,60220.9,68512.02,0.1377,0.1337,6.7,4,1,0,0,13.14
SMB-06293,Education,Southeast,2023-03,62941.41,59217.77,-0.0592,0.0186,41.8,4,0,0,1,11.53
SMB-06293,Education,Southeast,2023-04,65805.78,69461.44,0.0556,0.0538,30.6,5,0,0,1,14.58
SMB-06293,Education,Southeast,2023-05,66724.27,50816.84,-0.2384,0.1186,11.4,5,0,0,0,0
SMB-06293,Education,Southeast,2023-06,65103.69,67059.82,0.03,0.0238,39,5,0,0,1,15.21
SMB-06293,Education,Southeast,2023-07,63561.55,61568.51,-0.0314,,26.8,3,0,0,0,10.27
SMB-06293,Education,Southeast,2023-08,76253.99,59123.06,-0.2247,0.1061,28.6,5,0,0,0,1.47
SMB-06293,Education,Southeast,2023-09,63001.58,71170.83,0.1297,0.11,5.1,5,1,0,0,11.5
SMB-06293,Education,Southeast,2023-10,74766.98,62253.5,-0.1674,0.0577,23.6,5,0,0,0,1.22
SMB-06293,Education,Southeast,2023-11,70557.56,60645.4,-0.1405,0.082,37.4,5,0,0,1,7.89
SMB-06293,Education,Southeast,2023-12,81361.4,61221.75,-0.2475,0.0843,,5,0,0,0,0
SMB-06293,Education,Southeast,2024-01,59936.22,67225.94,0.1216,0.0711,30.4,5,1,0,1,18.34
SMB-06293,Education,Southeast,2024-02,64469.48,70613.17,0.0953,0.0521,44.6,5,0,0,1,21.19
SMB-06293,Education,Southeast,2024-03,68483.25,53338.68,-0.2211,0.0669,37,5,0,0,1,3.3
SMB-06293,Education,Southeast,2024-04,67513.43,67112.63,-0.0059,0.0594,28,5,0,0,0,10.82
SMB-06293,Education,Southeast,2024-05,67968.99,54867.84,-0.1928,0.0967,33.2,5,0,0,1,4.34
SMB-06293,Education,Southeast,2024-06,81186.98,80157.91,-0.0127,0.113,43.2,5,0,0,1,17.16
SMB-06293,Education,Southeast,2024-07,70173.99,58583.1,-0.1652,0.1064,36,5,0,0,1,6.92
SMB-06293,Education,Southeast,2024-08,86214.48,66998.55,-0.2229,0.0333,4.8,6,0,0,0,0
SMB-06293,Education,Southeast,2024-09,87508.92,93240.08,0.0655,0.0713,4,5,0,0,0,6.74
SMB-06293,Education,Southeast,2024-10,68471.57,69439.78,0.0141,0.0524,40.1,5,0,0,1,15.64
SMB-06293,Education,Southeast,2024-11,93669.45,78257.31,-0.1645,0.0533,25.4,4,0,0,0,1.83
SMB-06293,Education,Southeast,2024-12,80667.45,64413.03,-0.2015,0.0735,5.6,5,0,0,0,0
SMB-06294,Construction,West,2023-01,94377.53,101092.75,0.0712,0.0667,36.5,8,0,0,1,17.73
SMB-06294,Construction,West,2023-02,90406.45,85395.58,-0.0554,0.0469,15.9,8,0,0,0,3.93
SMB-06294,Construction,West,2023-04,97083.55,106131.37,0.0932,0.1288,18.6,7,0,0,0,14.72
SMB-06294,Construction,West,2023-06,92065.4,100644.33,0.0932,0.0837,19.4,8,0,0,0,13.65
SMB-06294,Construction,West,2023-07,94246.11,96861.64,0.0278,0.0323,25,8,0,0,0,10.7
SMB-06294,Construction,West,2023-08,98713.68,105997.05,0.0738,0.1294,4.1,8,0,0,0,8.94
SMB-06294,Construction,West,2023-09,93659.7,94424.25,0.0082,0.0574,7.2,8,0,0,0,4.52
SMB-06294,Construction,West,2023-10,87003.6,77561.15,-0.1085,0.0359,15.8,7,0,0,0,0.93
SMB-06294,Construction,West,2023-11,107448.41,86476.19,-0.1952,0.1028,19.7,8,0,0,0,0
SMB-06294,Construction,West,2023-12,113443.85,109761.57,-0.0325,,41,6,0,0,1,12.44
SMB-06294,Construction,West,2024-01,72577.29,78515.38,0.0818,0.1219,35.2,7,0,0,1,19.48
SMB-06294,Construction,West,2024-02,69287.79,67271.28,-0.0291,0.1009,15.5,7,0,0,0,6.73
SMB-06294,Construction,West,2024-03,74907.02,62845.93,-0.161,0.1198,3.5,6,0,0,0,0
SMB-06294,Construction,West,2024-04,96202.34,73848.77,-0.2324,0.0688,6.6,7,0,0,0,0
SMB-06294,Construction,West,2024-05,98227.73,109304.95,0.1128,0.1352,26.3,8,1,0,0,18.46
SMB-06294,Construction,West,2024-06,81608.96,91695.23,0.1236,0.0998,22.2,7,1,0,0,16.56
SMB-06294,Construction,West,2024-07,86740.26,89013.49,0.0262,0.0996,21.2,8,0,0,0,11.37
SMB-06294,Construction,West,2024-08,80902.47,79600.87,-0.0161,0.0582,36.5,7,0,0,1,13.11
SMB-06294,Construction,West,2024-09,91986.77,81371.65,-0.1154,0.1159,5.6,7,0,0,0,0
SMB-06294,Construction,West,2024-10,84764.55,93520.8,0.1033,0.1133,40.8,7,1,0,1,22.16
SMB-06294,Construction,West,2024-11,112545.66,87627.46,-0.2214,0.0417,26.4,8,0,0,0,0
SMB-06294,Construction,West,2024-12,122302.44,129411.29,0.0581,0.1031,37.8,7,0,0,1,18.59
SMB-06295,Retail,Southeast,2023-01,35066.68,27667.14,-0.211,0.0441,39.9,3,0,0,1,4.08
SMB-06295,Retail,Southeast,2023-03,28549.58,29015.8,0.0163,0.064,7.3,3,0,0,0,5.19
SMB-06295,Retail,Southeast,2023-04,32413.29,34709.57,0.0708,0.0701,13.3,4,0,0,0,10.06
SMB-06295,Retail,Southeast,2023-05,36626.06,36286.04,-0.0093,0.0644,15.1,2,0,0,0,6.51
SMB-06295,Retail,Southeast,2023-06,36640.46,28563.19,-0.2204,0.039,23.6,3,0,0,0,0
SMB-06295,Retail,Southeast,2023-07,36645.15,30504.56,-0.1676,0.0178,35.2,2,0,0,1,3.88
SMB-06295,Retail,Southeast,2023-08,40102.17,41433.21,0.0332,0.0956,11.1,2,0,0,0,8.24
SMB-06295,Retail,Southeast,2023-09,34371.12,37132.45,0.0803,0.1241,38.7,1,0,0,1,20.63
SMB-06295,Retail,Southeast,2023-10,38180.54,35426.07,-0.0721,0.0922,27,2,0,0,0,8.15
SMB-06295,Retail,Southeast,2023-11,45112.91,33998.62,-0.2464,0.1163,38.2,3,0,0,1,3.89
SMB-06295,Retail,Southeast,2023-12,40865.38,44859.42,0.0977,0.0861,41.1,3,0,0,1,21.17
SMB-06295,Retail,Southeast,2024-01,32814.82,26440.45,-0.1943,0.1075,23.4,3,0,0,0,1.31
SMB-06295,Retail,Southeast,2024-02,32281.75,26828.03,-0.1689,0.062,21.9,2,0,0,0,0.72
SMB-06295,Retail,Southeast,2024-03,35067.41,37410.34,0.0668,0.1314,12.7,2,0,0,0,11.53
SMB-06295,Retail,Southeast,2024-04,37274.06,39121.14,0.0496,0.0268,18.5,2,0,0,0,9.43
SMB-06295,Retail,Southeast,2024-05,37195.5,33581.23,-0.0972,0.0489,13.2,3,0,0,0,1.02
SMB-06295,Retail,Southeast,2024-06,43710.95,49489.39,0.1322,0.1234,38.3,3,1,0,1,23.09
SMB-06295,Retail,Southeast,2024-07,37613.74,35709.11,-0.0506,0.0874,43.2,3,0,0,1,14.48
SMB-06295,Retail,Southeast,2024-08,38866.01,41133.3,0.0583,0.1363,22.7,3,0,0,0,14.58
SMB-06295,Retail,Southeast,2024-09,39729.99,,-0.0518,0.0668,40.7,2,0,0,1,12.98
SMB-06295,Retail,Southeast,2024-10,36447.21,29726.27,-0.1844,0.1057,39,2,0,0,1,6.94
SMB-06295,Retail,Southeast,2024-11,43719.88,49952.24,0.1426,0.1719,21.2,2,1,1,0,19.36
SMB-06296,Retail,Northeast,2023-01,111810.87,89622.19,-0.1984,0.024,35.6,10,0,0,1,2.67
SMB-06296,Retail,Northeast,2023-02,113015.74,88373.09,-0.218,0.0995,5.6,9,0,0,0,0
SMB-06296,Retail,Northeast,2023-03,112381.39,118679.05,0.056,0.0673,28.1,9,0,0,0,14.2
SMB-06296,Retail,Northeast,2023-04,139576.15,126116.5,-0.0964,0.0687,36.6,10,0,0,1,9.45
SMB-06296,Retail,Northeast,2023-05,139169.38,140513.5,0.0097,0.0905,8.9,9,0,0,0,6.17
SMB-06296,Retail,Northeast,2023-06,126314.25,114515.51,-0.0934,0.0794,15,9,0,0,0,2.71
SMB-06296,Retail,Northeast,2023-07,173084.08,154125.25,-0.1095,0.0427,10.9,10,0,0,0,0
SMB-06296,Retail,Northeast,2023-08,146826.08,152295.18,0.0372,0.1172,28.6,10,0,0,0,14.92
SMB-06296,Retail,Northeast,2023-09,137218.08,114260.03,-0.1673,0.0988,40.5,10,0,0,1,8.11
SMB-06296,Retail,Northeast,2023-10,120835.27,122143.27,0.0108,0.1186,37.4,11,0,0,1,16.57
SMB-06296,Retail,Northeast,2023-11,156545.04,117736.67,-0.2479,0.0332,23.2,9,0,0,0,0
SMB-06296,Retail,Northeast,2023-12,166228,147816.27,-0.1108,0.1032,41.3,11,0,0,1,11.33
SMB-06296,Retail,Northeast,2024-01,111719.6,98344.35,-0.1197,0.0403,19,9,0,0,0,1.55
SMB-06296,Retail,Northeast,2024-02,114268.6,114277.28,0.0001,0.046,35.3,10,0,0,1,13.15
SMB-06296,Retail,Northeast,2024-03,130745.12,102013.43,-0.2198,0.0786,12.1,10,0,0,0,0
SMB-06296,Retail,Northeast,2024-04,129881.07,138454.67,0.066,,35.9,11,0,0,1,17.48
SMB-06296,Retail,Northeast,2024-05,149333.88,146201.01,-0.021,0.0811,20.1,10,0,0,0,8.1
SMB-06296,Retail,Northeast,2024-06,156295.9,168051.13,0.0752,0.1103,8,10,0,0,0,9.72
SMB-06296,Retail,Northeast,2024-07,154947.22,116609.9,-0.2474,0.0584,30.4,10,0,0,1,0
SMB-06296,Retail,Northeast,2024-08,164302.95,130387.22,-0.2064,0.1037,39.8,11,0,0,1,6.04
SMB-06296,Retail,Northeast,2024-09,184145.02,171303.37,-0.0697,0.0593,8.5,11,0,0,0,1.13
SMB-06296,Retail,Northeast,2024-10,172699.41,186406.91,0.0794,0.0634,4.6,10,0,0,0,7.4
SMB-06296,Retail,Northeast,2024-11,223472.15,176592.41,-0.2098,0.05,17.5,10,0,0,0,0
SMB-06296,Retail,Northeast,2024-12,190637.58,170133.79,-0.1076,0.0685,26.9,10,0,0,0,5.65
SMB-06297,Construction,West,2023-01,93234.81,89825.02,-0.0366,0.0714,4.4,9,0,0,0,1.78
SMB-06297,Construction,West,2023-02,97768.58,82243.43,-0.1588,0.0971,12.7,9,0,0,0,0
SMB-06297,Construction,West,2023-03,94650.8,94535.82,-0.0012,0.0292,29.4,9,0,0,0,10.6
SMB-06297,Construction,West,2023-04,112440.59,95770.53,-0.1483,0.0817,36.4,9,0,0,1,7.16
SMB-06297,Construction,West,2023-05,111794.9,95942.15,-0.1418,0.1019,38.4,9,0,0,1,8.78
SMB-06297,Construction,West,2023-07,121149.42,106797.19,-0.1185,0.0953,43.1,9,0,0,1,11.29
SMB-06297,Construction,West,2023-08,122706.78,124387.76,0.0137,0.0383,11.1,8,0,0,0,5.55
SMB-06297,Construction,West,2023-09,134746.7,153755.04,0.1411,0.1248,34.2,9,1,0,1,22.2
SMB-06297,Construction,West,2023-10,127436.64,105541.62,-0.1718,,24.3,9,0,0,0,1.27
SMB-06297,Construction,West,2023-11,157130.25,122970.65,-0.2174,0.0324,10.2,10,0,0,0,0
SMB-06297,Construction,West,2024-01,102333.9,97545.16,-0.0468,0.042,9.2,10,0,0,0,1.97
SMB-06297,Construction,West,2024-02,100795.27,110196.23,0.0933,0.1234,36.2,9,0,0,1,20.43
SMB-06297,Construction,West,2024-03,89558.61,76653.83,-0.1441,0.0973,29,10,0,0,0,5.37
SMB-06297,Construction,West,2024-04,111468.56,90226.8,-0.1906,0.0257,29.7,9,0,0,0,1.13
SMB-06297,Construction,West,2024-05,126232.84,98685.57,-0.2182,0.0644,35.5,9,0,0,1,2.85
SMB-06297,Construction,West,2024-06,136853.71,113613.82,-0.1698,0.0912,26.9,9,0,0,0,3.23
SMB-06297,Construction,West,2024-07,141698.54,114685.04,-0.1906,0.0742,31.2,9,0,0,1,3.09
SMB-06297,Construction,West,2024-08,143291.03,160757.17,0.1219,0.0813,14.2,10,1,0,0,13.26
SMB-06297,Construction,West,2024-09,143992.47,147838.31,0.0267,0.0848,19.3,9,0,0,0,10.31
SMB-06297,Construction,West,2024-10,122622.22,95967.91,-0.2174,0.093,42.2,10,0,0,1,5.99
SMB-06297,Construction,West,2024-11,157136.94,127145.21,-0.1909,0.0818,7.5,9,0,0,0,0
SMB-06297,Construction,West,2024-12,163036.31,130819.16,-0.1976,0.0981,9.2,10,0,0,0,0
SMB-06298,Retail,Southwest,2023-01,51282.32,48990.98,-0.0447,0.0238,3.8,5,0,0,0,0
SMB-06298,Retail,Southwest,2023-02,57592.79,60998.18,0.0591,0.0999,31.1,4,0,0,1,16.3
SMB-06298,Retail,Southwest,2023-03,56170.33,56262.58,0.0016,0.1021,25.4,5,0,0,0,11.6
SMB-06298,Retail,Southwest,2023-04,56523.27,48136.77,-0.1484,0.0301,20.1,3,0,0,0,0.18
SMB-06298,Retail,Southwest,2023-05,68126.18,58787.84,-0.1371,0.1004,17.6,4,0,0,0,2.01
SMB-06298,Retail,Southwest,2023-06,54363.26,52672.25,-0.0311,0.0682,42,5,0,0,1,14.5
SMB-06298,Retail,Southwest,2023-07,70131.42,53842.5,-0.2323,0.0297,38.1,4,0,0,1,1.97
SMB-06298,Retail,Southwest,2023-08,62701.38,60878.38,-0.0291,0.0976,13.2,5,0,0,0,5.87
SMB-06298,Retail,Southwest,2023-09,71739.39,76998.9,0.0733,0.0902,9.5,5,0,0,0,9.52
SMB-06298,Retail,Southwest,2023-10,67490.04,74654.68,0.1062,0.0984,29.4,4,1,0,0,18.05
SMB-06298,Retail,Southwest,2023-11,65797.11,63533.4,-0.0344,0.0968,6.1,5,0,0,0,3.22
SMB-06298,Retail,Southwest,2023-12,81220.86,73648.24,-0.0932,0.0488,30.1,4,0,0,1,6.84
SMB-06298,Retail,Southwest,2024-01,54809.4,47427,-0.1347,0.076,20.1,4,0,0,0,2.25
SMB-06298,Retail,Southwest,2024-02,57270.07,52441.83,-0.0843,0.0815,,5,0,0,1,12.4
SMB-06298,Retail,Southwest,2024-03,54539.29,54571.1,0.0006,0.0692,24.8,5,0,0,0,10.38
SMB-06298,Retail,Southwest,2024-04,68887.81,64180.83,-0.0683,0.0797,35.1,4,0,0,1,10.68
SMB-06298,Retail,Southwest,2024-05,60765.35,49356.81,-0.1877,0.1064,26.9,5,0,0,0,2.78
SMB-06298,Retail,Southwest,2024-06,63487.21,69127.41,0.0888,0.1415,16.4,4,0,0,0,14.15
SMB-06298,Retail,Southwest,2024-07,69536.5,74571.32,0.0724,0.1021,10.8,4,0,0,0,10.28
SMB-06298,Retail,Southwest,2024-08,70486.05,53847.55,-0.2361,0.0785,11,5,0,0,0,0
SMB-06298,Retail,Southwest,2024-09,56267.6,42430.27,-0.2459,0.1379,26.1,5,0,0,0,0.53
SMB-06298,Retail,Southwest,2024-10,65527.54,70931.27,0.0825,0.127,16.2,5,0,0,0,13.34
SMB-06298,Retail,Southwest,2024-11,74546.89,61415.41,-0.1762,0.0209,36,4,0,0,1,3.82
SMB-06298,Retail,Southwest,2024-12,71906.39,68602.88,-0.0459,0.0921,40.4,4,0,0,1,13.92
SMB-06299,Food & Beverage,West,2023-01,42058.07,37372.51,-0.1114,0.0619,27.9,4,0,0,0,5.59
SMB-06299,Food & Beverage,West,2023-02,40523.03,33230.29,-0.18,0.0933,30.7,4,0,0,1,4.04
SMB-06299,Food & Beverage,West,2023-03,50671.63,52381.27,0.0337,0.0469,44.2,4,0,0,1,17.83
SMB-06299,Food & Beverage,West,2023-04,47178.48,51591.29,0.0935,0.1631,25.4,2,0,1,0,18.04
SMB-06299,Food & Beverage,West,2023-05,45201.75,41682,-0.0779,0.0883,17.4,4,0,0,0,4.56
SMB-06299,Food & Beverage,West,2023-06,46038.74,49480.89,0.0748,0.0478,4,3,0,0,0,6.49
SMB-06299,Food & Beverage,West,2023-07,48871.01,44458.97,-0.0903,0.0585,22.4,4,0,0,0,4.71
SMB-06299,Food & Beverage,West,2023-08,47868.79,47021.62,-0.0177,0.0302,7.1,4,0,0,0,2.39
SMB-06299,Food & Beverage,West,2023-09,46819.86,37334.11,-0.2026,0.0385,11.9,4,0,0,0,0
SMB-06299,Food & Beverage,West,2023-10,56414.96,60364.45,0.07,0.0896,23.3,3,0,0,0,13.97
SMB-06299,Food & Beverage,West,2023-11,56406.9,48149.83,-0.1464,0.0836,25.9,3,0,0,0,3.81
SMB-06299,Food & Beverage,West,2023-12,59970.72,61929.87,0.0327,0.0325,19.3,3,0,0,0,9.06
SMB-06299,Food & Beverage,West,2024-01,44190.57,50530.28,0.1435,0.0955,25.3,4,1,0,0,18.46
SMB-06299,Food & Beverage,West,2024-02,37661.01,34756.63,-0.0771,0.106,11.7,4,0,0,0,3.21
SMB-06299,Food & Beverage,West,2024-03,48054.63,36953.92,-0.231,0.1197,17.6,4,0,0,0,0
SMB-06299,Food & Beverage,West,2024-04,42069.29,42985.77,0.0218,0.0272,4.5,3,0,0,0,3.4
SMB-06299,Food & Beverage,West,2024-05,59322.84,56316.85,-0.0507,0.048,33.3,4,0,0,1,10
SMB-06299,Food & Beverage,West,2024-06,53465.63,51635.01,-0.0342,0.0375,22.2,5,0,0,0,6.8
SMB-06299,Food & Beverage,West,2024-07,49521.35,38927.77,-0.2139,0.0669,41.3,4,0,0,1,5.09
SMB-06299,Food & Beverage,West,2024-08,53466.94,47821.57,-0.1056,0.0411,4.4,4,0,0,0,0
SMB-06299,Food & Beverage,West,2024-09,57361.05,52199.75,-0.09,0.0658,15.2,3,0,0,0,2.53
SMB-06299,Food & Beverage,West,2024-10,50500.04,44939.3,-0.1101,0.0599,,3,0,0,0,5.05
SMB-06299,Food & Beverage,West,2024-11,45797.64,41235.12,-0.0996,0.0288,12.1,3,0,0,0,0
SMB-06299,Food & Beverage,West,2024-12,69250.78,57384.66,-0.1713,0.079,,3,0,0,0,0
SMB-06300,Retail,Southwest,2023-01,31855.05,28198.97,-0.1148,0.0306,22.5,1,0,0,0,2.69
SMB-06300,Retail,Southwest,2023-02,27362.88,22533.36,-0.1765,0.0196,10.2,1,0,0,0,0
SMB-06300,Retail,Southwest,2023-03,33864.75,29985.71,-0.1145,0.0934,38,1,0,0,1,9.74
SMB-06300,Retail,Southwest,2023-04,36203.05,33965.16,-0.0618,0.0274,44.2,2,0,0,1,12.47
SMB-06300,Retail,Southwest,2023-05,33540.27,36059.36,0.0751,0.116,31.6,1,0,0,1,17.76
SMB-06300,Retail,Southwest,2023-07,31868.89,31542.63,-0.0102,0.0468,12.7,2,0,0,0,5.12
SMB-06300,Retail,Southwest,2023-08,34036,25692.74,-0.2451,0.0221,31.8,1,0,0,1,0
SMB-06300,Retail,Southwest,2023-09,34409.04,36370.59,0.057,0.1261,33.6,2,0,0,1,17.84
SMB-06300,Retail,Southwest,2023-10,32794.83,36615.01,0.1165,0.0537,40,1,1,0,1,20.77
SMB-06300,Retail,Southwest,2023-11,33586.91,33487.02,-0.003,0.0725,38.1,1,0,0,1,14.73
SMB-06300,Retail,Southwest,2023-12,34177.72,30035.85,-0.1212,0.0327,5.5,2,0,0,0,0
SMB-06300,Retail,Southwest,2024-01,25009.89,26511.26,0.06,0.1112,15.6,1,0,0,0,11.53
SMB-06300,Retail,Southwest,2024-02,25626.61,23290.27,-0.0912,0.1007,3.7,2,0,0,0,0
SMB-06300,Retail,Southwest,2024-03,28052.6,21723.89,-0.2256,0.0102,24.7,1,0,0,0,0
SMB-06300,Retail,Southwest,2024-04,28506.84,30307.97,0.0632,0.1321,39.2,2,0,0,1,20.19
SMB-06300,Retail,Southwest,2024-05,31996.16,25296.85,-0.2094,0.1234,33.6,1,0,0,1,4.42
SMB-06300,Retail,Southwest,2024-06,29703.89,29852.34,0.005,0.0569,25.6,1,0,0,0,10.48
SMB-06300,Retail,Southwest,2024-07,30967.53,29299.33,-0.0539,0.1014,8.1,1,0,0,0,3.05
SMB-06300,Retail,Southwest,2024-08,29596.95,25687.4,-0.1321,0.1033,17.3,1,0,0,0,2.25
SMB-06300,Retail,Southwest,2024-09,28723.27,30990.07,0.0789,0.0993,31.9,1,0,0,1,17.57
SMB-06300,Retail,Southwest,2024-10,31963.05,31850.55,-0.0035,0.0751,39.8,1,0,0,1,15.34
SMB-06300,Retail,Southwest,2024-11,35747.83,29476.01,-0.1754,0.0893,13.1,1,0,0,0,0
SMB-06300,Retail,Southwest,2024-12,33307.03,33963.35,0.0197,0.0625,25,2,0,0,0,11.21
SMB-06301,Transportation,Northeast,2023-01,59811.13,49537.95,-0.1718,0.0445,35.3,4,0,0,1,4.51
SMB-06301,Transportation,Northeast,2023-02,57567.16,46489.86,-0.1924,0.0287,35.1,4,0,0,1,2.95
SMB-06301,Transportation,Northeast,2023-03,52247.1,50932.29,-0.0252,0.0293,4.6,5,0,0,0,1.16
SMB-06301,Transportation,Northeast,2023-04,66073.92,75843.27,0.1479,0.1062,32.4,4,1,0,1,21.38
SMB-06301,Transportation,Northeast,2023-05,66384.25,61740.75,-0.0699,0.049,32.8,4,0,0,1,8.91
SMB-06301,Transportation,Northeast,2023-06,75529.53,75306.2,-0.003,0.1166,37,4,0,0,1,15.7
SMB-06301,Transportation,Northeast,2023-07,65390.76,72720.04,0.1121,0.0844,11.2,5,1,0,0,11.85
SMB-06301,Transportation,Northeast,2023-08,71120.73,81750.42,0.1495,0.114,36.8,4,1,0,1,23.16
SMB-06301,Transportation,Northeast,2023-09,60983.81,59743.3,-0.0203,0.0909,6,4,0,0,0,3.71
SMB-06301,Transportation,Northeast,2023-10,73486.99,70560.56,-0.0398,0.0919,29.5,5,0,0,0,10.61
SMB-06301,Transportation,Northeast,2023-11,91596.11,81728.13,-0.1077,0.0954,31.3,4,0,0,1,7.91
SMB-06301,Transportation,Northeast,2023-12,88440.38,85687.01,-0.0311,0.0805,11.3,5,0,0,0,4.61
SMB-06301,Transportation,Northeast,2024-01,50063.89,37594.6,-0.2491,0.0454,35,4,0,0,1,0.59
SMB-06301,Transportation,Northeast,2024-02,60654.01,59123.41,-0.0252,0.0531,22.8,4,0,0,0,7.94
SMB-06301,Transportation,Northeast,2024-03,61663.35,50629.73,-0.1789,0.1165,9.9,3,0,0,0,0
SMB-06301,Transportation,Northeast,2024-04,59317.04,55017.57,-0.0725,0.0434,8.7,4,0,0,0,0.56
SMB-06301,Transportation,Northeast,2024-06,59718.39,45066.35,-0.2454,0.0399,42.1,4,0,0,1,2.97
SMB-06301,Transportation,Northeast,2024-07,63654.08,72421.55,0.1377,0.1274,17.1,4,1,0,0,16.4
SMB-06301,Transportation,Northeast,2024-08,70828.48,62842.66,-0.1127,0.0207,24.4,5,0,0,0,3.12
SMB-06301,Transportation,Northeast,2024-09,65051.3,52274.87,-0.1964,0.1039,8.8,5,0,0,0,0
SMB-06301,Transportation,Northeast,2024-10,57666.47,45257.14,-0.2152,0.0381,21.9,4,0,0,0,0
SMB-06301,Transportation,Northeast,2024-11,71570.14,74547.58,0.0416,0.0343,43.3,4,0,0,1,17.54
SMB-06301,Transportation,Northeast,2024-12,68390.79,62039.39,-0.0929,0.1007,29.1,5,0,0,0,8.07
SMB-06302,Real Estate,Southwest,2023-01,63207.26,61265.59,-0.0307,0.0719,3.2,5,0,0,0,1.68
SMB-06302,Real Estate,Southwest,2023-02,51898.78,43470.1,-0.1624,0.0716,31.5,4,0,0,1,4.53
SMB-06302,Real Estate,Southwest,2023-03,55953.7,50836.85,-0.0914,0.1257,14.1,5,0,0,0,3.91
SMB-06302,Real Estate,Southwest,2023-04,63908.18,56320.64,-0.1187,0.0902,20.5,5,0,0,0,3.59
SMB-06302,Real Estate,Southwest,2023-05,65297.03,57031.42,-0.1266,0.0508,31.5,5,0,0,1,5.69
SMB-06302,Real Estate,Southwest,2023-06,78850.28,77240.51,-0.0204,0.0484,31.8,4,0,0,1,11.02
SMB-06302,Real Estate,Southwest,2023-07,82899.08,84591.25,0.0204,0.0967,31.9,5,0,0,1,14.54
